"subject","mode","pretty_condition","question","score","ROTATION","SHAPE"
"PBAU4","asynch","TRI-0",12,0,"0","TRI"
"PBAU4","asynch","TRI-0",13,0,"0","TRI"
"7116F","asynch","TRI-0",1,0,"0","TRI"
"7116F","asynch","TRI-0",2,0,"0","TRI"
"7116F","asynch","TRI-0",3,0,"0","TRI"
"7116F","asynch","TRI-0",4,0,"0","TRI"
"7116F","asynch","TRI-0",5,0,"0","TRI"
"7116F","asynch","TRI-0",6,0,"0","TRI"
"7116F","asynch","TRI-0",7,0,"0","TRI"
"7116F","asynch","TRI-0",8,0,"0","TRI"
"7116F","asynch","TRI-0",9,0,"0","TRI"
"7116F","asynch","TRI-0",10,0,"0","TRI"
"7116F","asynch","TRI-0",11,0,"0","TRI"
"7116F","asynch","TRI-0",12,0,"0","TRI"
"7116F","asynch","TRI-0",13,0,"0","TRI"
"TPV5H","asynch","TRI-0",1,0,"0","TRI"
"TPV5H","asynch","TRI-0",2,0,"0","TRI"
"TPV5H","asynch","TRI-0",3,0,"0","TRI"
"TPV5H","asynch","TRI-0",4,0,"0","TRI"
"TPV5H","asynch","TRI-0",5,0,"0","TRI"
"TPV5H","asynch","TRI-0",6,0,"0","TRI"
"TPV5H","asynch","TRI-0",7,0,"0","TRI"
"TPV5H","asynch","TRI-0",8,0,"0","TRI"
"TPV5H","asynch","TRI-0",9,0,"0","TRI"
"TPV5H","asynch","TRI-0",10,0,"0","TRI"
"TPV5H","asynch","TRI-0",11,0,"0","TRI"
"TPV5H","asynch","TRI-0",12,0,"0","TRI"
"TPV5H","asynch","TRI-0",13,0,"0","TRI"
"5012K","asynch","TRI-0",1,0,"0","TRI"
"5012K","asynch","TRI-0",2,0,"0","TRI"
"5012K","asynch","TRI-0",3,0,"0","TRI"
"5012K","asynch","TRI-0",4,0,"0","TRI"
"5012K","asynch","TRI-0",5,0,"0","TRI"
"5012K","asynch","TRI-0",6,0,"0","TRI"
"5012K","asynch","TRI-0",7,0,"0","TRI"
"5012K","asynch","TRI-0",8,0,"0","TRI"
"5012K","asynch","TRI-0",9,0,"0","TRI"
"5012K","asynch","TRI-0",10,0,"0","TRI"
"5012K","asynch","TRI-0",11,0,"0","TRI"
"5012K","asynch","TRI-0",12,0,"0","TRI"
"5012K","asynch","TRI-0",13,0,"0","TRI"
"HJESG","asynch","TRI-0",1,0,"0","TRI"
"HJESG","asynch","TRI-0",2,0,"0","TRI"
"HJESG","asynch","TRI-0",3,0,"0","TRI"
"HJESG","asynch","TRI-0",4,0,"0","TRI"
"HJESG","asynch","TRI-0",5,0,"0","TRI"
"HJESG","asynch","TRI-0",6,0,"0","TRI"
"HJESG","asynch","TRI-0",7,0,"0","TRI"
"HJESG","asynch","TRI-0",8,0,"0","TRI"
"HJESG","asynch","TRI-0",9,0,"0","TRI"
"HJESG","asynch","TRI-0",10,0,"0","TRI"
"HJESG","asynch","TRI-0",11,0,"0","TRI"
"HJESG","asynch","TRI-0",12,0,"0","TRI"
"HJESG","asynch","TRI-0",13,1,"0","TRI"
"JJ8JL","asynch","TRI-0",1,0,"0","TRI"
"JJ8JL","asynch","TRI-0",2,1,"0","TRI"
"JJ8JL","asynch","TRI-0",3,2,"0","TRI"
"JJ8JL","asynch","TRI-0",4,3,"0","TRI"
"JJ8JL","asynch","TRI-0",5,4,"0","TRI"
"JJ8JL","asynch","TRI-0",6,4,"0","TRI"
"JJ8JL","asynch","TRI-0",7,5,"0","TRI"
"JJ8JL","asynch","TRI-0",8,6,"0","TRI"
"JJ8JL","asynch","TRI-0",9,7,"0","TRI"
"JJ8JL","asynch","TRI-0",10,8,"0","TRI"
"JJ8JL","asynch","TRI-0",11,9,"0","TRI"
"JJ8JL","asynch","TRI-0",12,10,"0","TRI"
"JJ8JL","asynch","TRI-0",13,11,"0","TRI"
"293QB","asynch","TRI-0",1,0,"0","TRI"
"293QB","asynch","TRI-0",2,0,"0","TRI"
"293QB","asynch","TRI-0",3,0,"0","TRI"
"293QB","asynch","TRI-0",4,0,"0","TRI"
"293QB","asynch","TRI-0",5,1,"0","TRI"
"293QB","asynch","TRI-0",6,1,"0","TRI"
"293QB","asynch","TRI-0",7,1,"0","TRI"
"293QB","asynch","TRI-0",8,2,"0","TRI"
"293QB","asynch","TRI-0",9,2,"0","TRI"
"293QB","asynch","TRI-0",10,2,"0","TRI"
"293QB","asynch","TRI-0",11,2,"0","TRI"
"293QB","asynch","TRI-0",12,2,"0","TRI"
"293QB","asynch","TRI-0",13,3,"0","TRI"
"URF3W","asynch","TRI-0",1,1,"0","TRI"
"URF3W","asynch","TRI-0",2,2,"0","TRI"
"URF3W","asynch","TRI-0",3,2,"0","TRI"
"URF3W","asynch","TRI-0",4,3,"0","TRI"
"URF3W","asynch","TRI-0",5,4,"0","TRI"
"URF3W","asynch","TRI-0",6,5,"0","TRI"
"URF3W","asynch","TRI-0",7,6,"0","TRI"
"URF3W","asynch","TRI-0",8,7,"0","TRI"
"URF3W","asynch","TRI-0",9,8,"0","TRI"
"URF3W","asynch","TRI-0",10,9,"0","TRI"
"URF3W","asynch","TRI-0",11,10,"0","TRI"
"URF3W","asynch","TRI-0",12,11,"0","TRI"
"URF3W","asynch","TRI-0",13,12,"0","TRI"
"K27WV","asynch","TRI-0",1,0,"0","TRI"
"K27WV","asynch","TRI-0",2,0,"0","TRI"
"K27WV","asynch","TRI-0",3,0,"0","TRI"
"K27WV","asynch","TRI-0",4,1,"0","TRI"
"K27WV","asynch","TRI-0",5,2,"0","TRI"
"K27WV","asynch","TRI-0",6,3,"0","TRI"
"K27WV","asynch","TRI-0",7,4,"0","TRI"
"K27WV","asynch","TRI-0",8,5,"0","TRI"
"K27WV","asynch","TRI-0",9,6,"0","TRI"
"K27WV","asynch","TRI-0",10,7,"0","TRI"
"K27WV","asynch","TRI-0",11,7,"0","TRI"
"K27WV","asynch","TRI-0",12,8,"0","TRI"
"K27WV","asynch","TRI-0",13,9,"0","TRI"
"U839U","asynch","TRI-0",1,0,"0","TRI"
"U839U","asynch","TRI-0",2,0,"0","TRI"
"U839U","asynch","TRI-0",3,0,"0","TRI"
"U839U","asynch","TRI-0",4,0,"0","TRI"
"U839U","asynch","TRI-0",5,0,"0","TRI"
"U839U","asynch","TRI-0",6,0,"0","TRI"
"U839U","asynch","TRI-0",7,0,"0","TRI"
"U839U","asynch","TRI-0",8,0,"0","TRI"
"U839U","asynch","TRI-0",9,0,"0","TRI"
"U839U","asynch","TRI-0",10,0,"0","TRI"
"U839U","asynch","TRI-0",11,0,"0","TRI"
"U839U","asynch","TRI-0",12,0,"0","TRI"
"U839U","asynch","TRI-0",13,0,"0","TRI"
"ZP1H3","asynch","TRI-0",1,1,"0","TRI"
"ZP1H3","asynch","TRI-0",2,2,"0","TRI"
"ZP1H3","asynch","TRI-0",3,2,"0","TRI"
"ZP1H3","asynch","TRI-0",4,2,"0","TRI"
"ZP1H3","asynch","TRI-0",5,2,"0","TRI"
"ZP1H3","asynch","TRI-0",6,3,"0","TRI"
"ZP1H3","asynch","TRI-0",7,3,"0","TRI"
"ZP1H3","asynch","TRI-0",8,4,"0","TRI"
"ZP1H3","asynch","TRI-0",9,5,"0","TRI"
"ZP1H3","asynch","TRI-0",10,6,"0","TRI"
"ZP1H3","asynch","TRI-0",11,6,"0","TRI"
"ZP1H3","asynch","TRI-0",12,6,"0","TRI"
"ZP1H3","asynch","TRI-0",13,6,"0","TRI"
"EMDA3","asynch","TRI-0",1,0,"0","TRI"
"EMDA3","asynch","TRI-0",2,0,"0","TRI"
"EMDA3","asynch","TRI-0",3,0,"0","TRI"
"EMDA3","asynch","TRI-0",4,1,"0","TRI"
"EMDA3","asynch","TRI-0",5,1,"0","TRI"
"EMDA3","asynch","TRI-0",6,1,"0","TRI"
"EMDA3","asynch","TRI-0",7,1,"0","TRI"
"EMDA3","asynch","TRI-0",8,2,"0","TRI"
"EMDA3","asynch","TRI-0",9,3,"0","TRI"
"EMDA3","asynch","TRI-0",10,4,"0","TRI"
"EMDA3","asynch","TRI-0",11,5,"0","TRI"
"EMDA3","asynch","TRI-0",12,6,"0","TRI"
"EMDA3","asynch","TRI-0",13,7,"0","TRI"
"702QC","asynch","TRI-0",1,0,"0","TRI"
"702QC","asynch","TRI-0",2,0,"0","TRI"
"702QC","asynch","TRI-0",3,0,"0","TRI"
"702QC","asynch","TRI-0",4,0,"0","TRI"
"702QC","asynch","TRI-0",5,1,"0","TRI"
"702QC","asynch","TRI-0",6,1,"0","TRI"
"702QC","asynch","TRI-0",7,1,"0","TRI"
"702QC","asynch","TRI-0",8,1,"0","TRI"
"702QC","asynch","TRI-0",9,1,"0","TRI"
"702QC","asynch","TRI-0",10,1,"0","TRI"
"702QC","asynch","TRI-0",11,1,"0","TRI"
"702QC","asynch","TRI-0",12,1,"0","TRI"
"702QC","asynch","TRI-0",13,2,"0","TRI"
"1S6DV","asynch","TRI-0",1,0,"0","TRI"
"1S6DV","asynch","TRI-0",2,0,"0","TRI"
"1S6DV","asynch","TRI-0",3,0,"0","TRI"
"1S6DV","asynch","TRI-0",4,0,"0","TRI"
"1S6DV","asynch","TRI-0",5,0,"0","TRI"
"1S6DV","asynch","TRI-0",6,0,"0","TRI"
"1S6DV","asynch","TRI-0",7,0,"0","TRI"
"1S6DV","asynch","TRI-0",8,0,"0","TRI"
"1S6DV","asynch","TRI-0",9,0,"0","TRI"
"1S6DV","asynch","TRI-0",10,0,"0","TRI"
"1S6DV","asynch","TRI-0",11,0,"0","TRI"
"1S6DV","asynch","TRI-0",12,0,"0","TRI"
"1S6DV","asynch","TRI-0",13,0,"0","TRI"
"DYKSV","asynch","TRI-0",1,0,"0","TRI"
"DYKSV","asynch","TRI-0",2,0,"0","TRI"
"DYKSV","asynch","TRI-0",3,0,"0","TRI"
"DYKSV","asynch","TRI-0",4,0,"0","TRI"
"DYKSV","asynch","TRI-0",5,0,"0","TRI"
"DYKSV","asynch","TRI-0",6,0,"0","TRI"
"DYKSV","asynch","TRI-0",7,0,"0","TRI"
"DYKSV","asynch","TRI-0",8,0,"0","TRI"
"DYKSV","asynch","TRI-0",9,0,"0","TRI"
"DYKSV","asynch","TRI-0",10,0,"0","TRI"
"DYKSV","asynch","TRI-0",11,0,"0","TRI"
"DYKSV","asynch","TRI-0",12,0,"0","TRI"
"DYKSV","asynch","TRI-0",13,0,"0","TRI"
"X96N8","asynch","TRI-0",1,0,"0","TRI"
"X96N8","asynch","TRI-0",2,0,"0","TRI"
"X96N8","asynch","TRI-0",3,0,"0","TRI"
"X96N8","asynch","TRI-0",4,0,"0","TRI"
"X96N8","asynch","TRI-0",5,1,"0","TRI"
"X96N8","asynch","TRI-0",6,1,"0","TRI"
"X96N8","asynch","TRI-0",7,1,"0","TRI"
"X96N8","asynch","TRI-0",8,1,"0","TRI"
"X96N8","asynch","TRI-0",9,1,"0","TRI"
"X96N8","asynch","TRI-0",10,1,"0","TRI"
"X96N8","asynch","TRI-0",11,1,"0","TRI"
"X96N8","asynch","TRI-0",12,1,"0","TRI"
"X96N8","asynch","TRI-0",13,2,"0","TRI"
"WVWN4","asynch","TRI-0",1,0,"0","TRI"
"WVWN4","asynch","TRI-0",2,0,"0","TRI"
"WVWN4","asynch","TRI-0",3,0,"0","TRI"
"WVWN4","asynch","TRI-0",4,0,"0","TRI"
"WVWN4","asynch","TRI-0",5,0,"0","TRI"
"WVWN4","asynch","TRI-0",6,0,"0","TRI"
"WVWN4","asynch","TRI-0",7,0,"0","TRI"
"WVWN4","asynch","TRI-0",8,0,"0","TRI"
"WVWN4","asynch","TRI-0",9,0,"0","TRI"
"WVWN4","asynch","TRI-0",10,0,"0","TRI"
"WVWN4","asynch","TRI-0",11,0,"0","TRI"
"WVWN4","asynch","TRI-0",12,0,"0","TRI"
"WVWN4","asynch","TRI-0",13,0,"0","TRI"
"ETFTW","asynch","TRI-0",1,0,"0","TRI"
"ETFTW","asynch","TRI-0",2,0,"0","TRI"
"ETFTW","asynch","TRI-0",3,0,"0","TRI"
"ETFTW","asynch","TRI-0",4,0,"0","TRI"
"ETFTW","asynch","TRI-0",5,0,"0","TRI"
"ETFTW","asynch","TRI-0",6,0,"0","TRI"
"ETFTW","asynch","TRI-0",7,0,"0","TRI"
"ETFTW","asynch","TRI-0",8,1,"0","TRI"
"ETFTW","asynch","TRI-0",9,1,"0","TRI"
"ETFTW","asynch","TRI-0",10,1,"0","TRI"
"ETFTW","asynch","TRI-0",11,1,"0","TRI"
"ETFTW","asynch","TRI-0",12,1,"0","TRI"
"ETFTW","asynch","TRI-0",13,2,"0","TRI"
"LCA8C","asynch","TRI-0",1,0,"0","TRI"
"LCA8C","asynch","TRI-0",2,0,"0","TRI"
"LCA8C","asynch","TRI-0",3,0,"0","TRI"
"LCA8C","asynch","TRI-0",4,0,"0","TRI"
"LCA8C","asynch","TRI-0",5,0,"0","TRI"
"LCA8C","asynch","TRI-0",6,0,"0","TRI"
"LCA8C","asynch","TRI-0",7,0,"0","TRI"
"LCA8C","asynch","TRI-0",8,0,"0","TRI"
"LCA8C","asynch","TRI-0",9,0,"0","TRI"
"LCA8C","asynch","TRI-0",10,0,"0","TRI"
"LCA8C","asynch","TRI-0",11,0,"0","TRI"
"LCA8C","asynch","TRI-0",12,0,"0","TRI"
"LCA8C","asynch","TRI-0",13,0,"0","TRI"
"QAUVK","asynch","TRI-0",1,0,"0","TRI"
"QAUVK","asynch","TRI-0",2,0,"0","TRI"
"QAUVK","asynch","TRI-0",3,0,"0","TRI"
"QAUVK","asynch","TRI-0",4,0,"0","TRI"
"QAUVK","asynch","TRI-0",5,0,"0","TRI"
"QAUVK","asynch","TRI-0",6,0,"0","TRI"
"QAUVK","asynch","TRI-0",7,0,"0","TRI"
"QAUVK","asynch","TRI-0",8,0,"0","TRI"
"QAUVK","asynch","TRI-0",9,0,"0","TRI"
"QAUVK","asynch","TRI-0",10,0,"0","TRI"
"QAUVK","asynch","TRI-0",11,0,"0","TRI"
"QAUVK","asynch","TRI-0",12,0,"0","TRI"
"QAUVK","asynch","TRI-0",13,0,"0","TRI"
"WVFVS","asynch","TRI-0",1,0,"0","TRI"
"WVFVS","asynch","TRI-0",2,0,"0","TRI"
"WVFVS","asynch","TRI-0",3,1,"0","TRI"
"WVFVS","asynch","TRI-0",4,2,"0","TRI"
"WVFVS","asynch","TRI-0",5,3,"0","TRI"
"WVFVS","asynch","TRI-0",6,4,"0","TRI"
"WVFVS","asynch","TRI-0",7,5,"0","TRI"
"WVFVS","asynch","TRI-0",8,6,"0","TRI"
"WVFVS","asynch","TRI-0",9,7,"0","TRI"
"WVFVS","asynch","TRI-0",10,8,"0","TRI"
"WVFVS","asynch","TRI-0",11,9,"0","TRI"
"WVFVS","asynch","TRI-0",12,10,"0","TRI"
"WVFVS","asynch","TRI-0",13,11,"0","TRI"
"U2F64","asynch","TRI-0",1,0,"0","TRI"
"U2F64","asynch","TRI-0",2,0,"0","TRI"
"U2F64","asynch","TRI-0",3,0,"0","TRI"
"U2F64","asynch","TRI-0",4,0,"0","TRI"
"U2F64","asynch","TRI-0",5,0,"0","TRI"
"U2F64","asynch","TRI-0",6,0,"0","TRI"
"U2F64","asynch","TRI-0",7,0,"0","TRI"
"U2F64","asynch","TRI-0",8,0,"0","TRI"
"U2F64","asynch","TRI-0",9,0,"0","TRI"
"U2F64","asynch","TRI-0",10,0,"0","TRI"
"U2F64","asynch","TRI-0",11,0,"0","TRI"
"U2F64","asynch","TRI-0",12,0,"0","TRI"
"U2F64","asynch","TRI-0",13,0,"0","TRI"
"59MBJ","asynch","TRI-0",1,0,"0","TRI"
"59MBJ","asynch","TRI-0",2,0,"0","TRI"
"59MBJ","asynch","TRI-0",3,0,"0","TRI"
"59MBJ","asynch","TRI-0",4,0,"0","TRI"
"59MBJ","asynch","TRI-0",5,0,"0","TRI"
"59MBJ","asynch","TRI-0",6,0,"0","TRI"
"59MBJ","asynch","TRI-0",7,0,"0","TRI"
"59MBJ","asynch","TRI-0",8,0,"0","TRI"
"59MBJ","asynch","TRI-0",9,0,"0","TRI"
"59MBJ","asynch","TRI-0",10,0,"0","TRI"
"59MBJ","asynch","TRI-0",11,0,"0","TRI"
"59MBJ","asynch","TRI-0",12,0,"0","TRI"
"59MBJ","asynch","TRI-0",13,0,"0","TRI"
"Q77EC","asynch","TRI-0",1,0,"0","TRI"
"Q77EC","asynch","TRI-0",2,0,"0","TRI"
"Q77EC","asynch","TRI-0",3,0,"0","TRI"
"Q77EC","asynch","TRI-0",4,0,"0","TRI"
"Q77EC","asynch","TRI-0",5,0,"0","TRI"
"Q77EC","asynch","TRI-0",6,0,"0","TRI"
"Q77EC","asynch","TRI-0",7,0,"0","TRI"
"Q77EC","asynch","TRI-0",8,0,"0","TRI"
"Q77EC","asynch","TRI-0",9,0,"0","TRI"
"Q77EC","asynch","TRI-0",10,0,"0","TRI"
"Q77EC","asynch","TRI-0",11,0,"0","TRI"
"Q77EC","asynch","TRI-0",12,0,"0","TRI"
"Q77EC","asynch","TRI-0",13,0,"0","TRI"
"JJTSL","asynch","TRI-0",1,0,"0","TRI"
"JJTSL","asynch","TRI-0",2,0,"0","TRI"
"JJTSL","asynch","TRI-0",3,0,"0","TRI"
"JJTSL","asynch","TRI-0",4,0,"0","TRI"
"JJTSL","asynch","TRI-0",5,0,"0","TRI"
"JJTSL","asynch","TRI-0",6,0,"0","TRI"
"JJTSL","asynch","TRI-0",7,0,"0","TRI"
"JJTSL","asynch","TRI-0",8,0,"0","TRI"
"JJTSL","asynch","TRI-0",9,0,"0","TRI"
"JJTSL","asynch","TRI-0",10,0,"0","TRI"
"JJTSL","asynch","TRI-0",11,0,"0","TRI"
"JJTSL","asynch","TRI-0",12,0,"0","TRI"
"JJTSL","asynch","TRI-0",13,0,"0","TRI"
"CKA0U","asynch","TRI-0",1,0,"0","TRI"
"CKA0U","asynch","TRI-0",2,0,"0","TRI"
"CKA0U","asynch","TRI-0",3,0,"0","TRI"
"CKA0U","asynch","TRI-0",4,0,"0","TRI"
"CKA0U","asynch","TRI-0",5,0,"0","TRI"
"CKA0U","asynch","TRI-0",6,0,"0","TRI"
"CKA0U","asynch","TRI-0",7,0,"0","TRI"
"CKA0U","asynch","TRI-0",8,0,"0","TRI"
"CKA0U","asynch","TRI-0",9,0,"0","TRI"
"CKA0U","asynch","TRI-0",10,0,"0","TRI"
"CKA0U","asynch","TRI-0",11,0,"0","TRI"
"CKA0U","asynch","TRI-0",12,0,"0","TRI"
"CKA0U","asynch","TRI-0",13,0,"0","TRI"
"RT8OF","asynch","TRI-0",1,0,"0","TRI"
"RT8OF","asynch","TRI-0",2,0,"0","TRI"
"RT8OF","asynch","TRI-0",3,0,"0","TRI"
"RT8OF","asynch","TRI-0",4,0,"0","TRI"
"RT8OF","asynch","TRI-0",5,0,"0","TRI"
"RT8OF","asynch","TRI-0",6,0,"0","TRI"
"RT8OF","asynch","TRI-0",7,0,"0","TRI"
"RT8OF","asynch","TRI-0",8,1,"0","TRI"
"RT8OF","asynch","TRI-0",9,1,"0","TRI"
"RT8OF","asynch","TRI-0",10,1,"0","TRI"
"RT8OF","asynch","TRI-0",11,1,"0","TRI"
"RT8OF","asynch","TRI-0",12,1,"0","TRI"
"RT8OF","asynch","TRI-0",13,1,"0","TRI"
"1AHKL","asynch","TRI-0",1,1,"0","TRI"
"1AHKL","asynch","TRI-0",2,2,"0","TRI"
"1AHKL","asynch","TRI-0",3,3,"0","TRI"
"1AHKL","asynch","TRI-0",4,4,"0","TRI"
"1AHKL","asynch","TRI-0",5,5,"0","TRI"
"1AHKL","asynch","TRI-0",6,6,"0","TRI"
"1AHKL","asynch","TRI-0",7,7,"0","TRI"
"1AHKL","asynch","TRI-0",8,8,"0","TRI"
"1AHKL","asynch","TRI-0",9,9,"0","TRI"
"1AHKL","asynch","TRI-0",10,10,"0","TRI"
"1AHKL","asynch","TRI-0",11,11,"0","TRI"
"1AHKL","asynch","TRI-0",12,12,"0","TRI"
"1AHKL","asynch","TRI-0",13,13,"0","TRI"
"MTCEB","asynch","TRI-0",1,0,"0","TRI"
"MTCEB","asynch","TRI-0",2,0,"0","TRI"
"MTCEB","asynch","TRI-0",3,0,"0","TRI"
"MTCEB","asynch","TRI-0",4,0,"0","TRI"
"MTCEB","asynch","TRI-0",5,1,"0","TRI"
"MTCEB","asynch","TRI-0",6,1,"0","TRI"
"MTCEB","asynch","TRI-0",7,1,"0","TRI"
"MTCEB","asynch","TRI-0",8,1,"0","TRI"
"MTCEB","asynch","TRI-0",9,1,"0","TRI"
"MTCEB","asynch","TRI-0",10,1,"0","TRI"
"MTCEB","asynch","TRI-0",11,1,"0","TRI"
"MTCEB","asynch","TRI-0",12,1,"0","TRI"
"MTCEB","asynch","TRI-0",13,1,"0","TRI"
"WYEDM","asynch","TRI-0",1,0,"0","TRI"
"WYEDM","asynch","TRI-0",2,0,"0","TRI"
"WYEDM","asynch","TRI-0",3,0,"0","TRI"
"WYEDM","asynch","TRI-0",4,0,"0","TRI"
"WYEDM","asynch","TRI-0",5,1,"0","TRI"
"WYEDM","asynch","TRI-0",6,1,"0","TRI"
"WYEDM","asynch","TRI-0",7,1,"0","TRI"
"WYEDM","asynch","TRI-0",8,1,"0","TRI"
"WYEDM","asynch","TRI-0",9,1,"0","TRI"
"WYEDM","asynch","TRI-0",10,1,"0","TRI"
"WYEDM","asynch","TRI-0",11,1,"0","TRI"
"WYEDM","asynch","TRI-0",12,1,"0","TRI"
"WYEDM","asynch","TRI-0",13,1,"0","TRI"
"2Q16G","asynch","TRI-0",1,0,"0","TRI"
"2Q16G","asynch","TRI-0",2,0,"0","TRI"
"2Q16G","asynch","TRI-0",3,0,"0","TRI"
"2Q16G","asynch","TRI-0",4,0,"0","TRI"
"2Q16G","asynch","TRI-0",5,0,"0","TRI"
"2Q16G","asynch","TRI-0",6,0,"0","TRI"
"2Q16G","asynch","TRI-0",7,0,"0","TRI"
"2Q16G","asynch","TRI-0",8,0,"0","TRI"
"2Q16G","asynch","TRI-0",9,0,"0","TRI"
"2Q16G","asynch","TRI-0",10,0,"0","TRI"
"2Q16G","asynch","TRI-0",11,0,"0","TRI"
"2Q16G","asynch","TRI-0",12,0,"0","TRI"
"2Q16G","asynch","TRI-0",13,0,"0","TRI"
"0BTAJ","asynch","TRI-0",1,1,"0","TRI"
"0BTAJ","asynch","TRI-0",2,2,"0","TRI"
"0BTAJ","asynch","TRI-0",3,3,"0","TRI"
"0BTAJ","asynch","TRI-0",4,4,"0","TRI"
"0BTAJ","asynch","TRI-0",5,4,"0","TRI"
"0BTAJ","asynch","TRI-0",6,5,"0","TRI"
"0BTAJ","asynch","TRI-0",7,5,"0","TRI"
"0BTAJ","asynch","TRI-0",8,6,"0","TRI"
"0BTAJ","asynch","TRI-0",9,7,"0","TRI"
"0BTAJ","asynch","TRI-0",10,8,"0","TRI"
"0BTAJ","asynch","TRI-0",11,9,"0","TRI"
"0BTAJ","asynch","TRI-0",12,10,"0","TRI"
"0BTAJ","asynch","TRI-0",13,10,"0","TRI"
"ZUG5U","asynch","TRI-0",1,0,"0","TRI"
"ZUG5U","asynch","TRI-0",2,0,"0","TRI"
"ZUG5U","asynch","TRI-0",3,0,"0","TRI"
"ZUG5U","asynch","TRI-0",4,0,"0","TRI"
"ZUG5U","asynch","TRI-0",5,0,"0","TRI"
"ZUG5U","asynch","TRI-0",6,0,"0","TRI"
"ZUG5U","asynch","TRI-0",7,0,"0","TRI"
"ZUG5U","asynch","TRI-0",8,0,"0","TRI"
"ZUG5U","asynch","TRI-0",9,0,"0","TRI"
"ZUG5U","asynch","TRI-0",10,0,"0","TRI"
"ZUG5U","asynch","TRI-0",11,0,"0","TRI"
"ZUG5U","asynch","TRI-0",12,0,"0","TRI"
"ZUG5U","asynch","TRI-0",13,0,"0","TRI"
"YSO0M","asynch","TRI-0",1,0,"0","TRI"
"YSO0M","asynch","TRI-0",2,0,"0","TRI"
"YSO0M","asynch","TRI-0",3,0,"0","TRI"
"YSO0M","asynch","TRI-0",4,0,"0","TRI"
"YSO0M","asynch","TRI-0",5,0,"0","TRI"
"YSO0M","asynch","TRI-0",6,0,"0","TRI"
"YSO0M","asynch","TRI-0",7,0,"0","TRI"
"YSO0M","asynch","TRI-0",8,0,"0","TRI"
"YSO0M","asynch","TRI-0",9,0,"0","TRI"
"YSO0M","asynch","TRI-0",10,0,"0","TRI"
"YSO0M","asynch","TRI-0",11,0,"0","TRI"
"YSO0M","asynch","TRI-0",12,0,"0","TRI"
"YSO0M","asynch","TRI-0",13,0,"0","TRI"
"2WLTY","asynch","TRI-0",1,0,"0","TRI"
"2WLTY","asynch","TRI-0",2,1,"0","TRI"
"2WLTY","asynch","TRI-0",3,1,"0","TRI"
"2WLTY","asynch","TRI-0",4,1,"0","TRI"
"2WLTY","asynch","TRI-0",5,2,"0","TRI"
"2WLTY","asynch","TRI-0",6,2,"0","TRI"
"2WLTY","asynch","TRI-0",7,2,"0","TRI"
"2WLTY","asynch","TRI-0",8,2,"0","TRI"
"2WLTY","asynch","TRI-0",9,3,"0","TRI"
"2WLTY","asynch","TRI-0",10,3,"0","TRI"
"2WLTY","asynch","TRI-0",11,3,"0","TRI"
"2WLTY","asynch","TRI-0",12,4,"0","TRI"
"2WLTY","asynch","TRI-0",13,5,"0","TRI"
"DHOKS","asynch","TRI-0",1,0,"0","TRI"
"DHOKS","asynch","TRI-0",2,0,"0","TRI"
"DHOKS","asynch","TRI-0",3,0,"0","TRI"
"DHOKS","asynch","TRI-0",4,0,"0","TRI"
"DHOKS","asynch","TRI-0",5,0,"0","TRI"
"DHOKS","asynch","TRI-0",6,0,"0","TRI"
"DHOKS","asynch","TRI-0",7,0,"0","TRI"
"DHOKS","asynch","TRI-0",8,0,"0","TRI"
"DHOKS","asynch","TRI-0",9,0,"0","TRI"
"DHOKS","asynch","TRI-0",10,0,"0","TRI"
"DHOKS","asynch","TRI-0",11,0,"0","TRI"
"DHOKS","asynch","TRI-0",12,0,"0","TRI"
"DHOKS","asynch","TRI-0",13,0,"0","TRI"
"L1F8V","asynch","TRI-0",1,0,"0","TRI"
"L1F8V","asynch","TRI-0",2,1,"0","TRI"
"L1F8V","asynch","TRI-0",3,2,"0","TRI"
"L1F8V","asynch","TRI-0",4,3,"0","TRI"
"L1F8V","asynch","TRI-0",5,4,"0","TRI"
"L1F8V","asynch","TRI-0",6,5,"0","TRI"
"L1F8V","asynch","TRI-0",7,5,"0","TRI"
"L1F8V","asynch","TRI-0",8,5,"0","TRI"
"L1F8V","asynch","TRI-0",9,6,"0","TRI"
"L1F8V","asynch","TRI-0",10,7,"0","TRI"
"L1F8V","asynch","TRI-0",11,8,"0","TRI"
"L1F8V","asynch","TRI-0",12,8,"0","TRI"
"L1F8V","asynch","TRI-0",13,9,"0","TRI"
"8DH5Q","asynch","TRI-0",1,0,"0","TRI"
"8DH5Q","asynch","TRI-0",2,0,"0","TRI"
"8DH5Q","asynch","TRI-0",3,0,"0","TRI"
"8DH5Q","asynch","TRI-0",4,0,"0","TRI"
"8DH5Q","asynch","TRI-0",5,0,"0","TRI"
"8DH5Q","asynch","TRI-0",6,0,"0","TRI"
"8DH5Q","asynch","TRI-0",7,0,"0","TRI"
"8DH5Q","asynch","TRI-0",8,0,"0","TRI"
"8DH5Q","asynch","TRI-0",9,0,"0","TRI"
"8DH5Q","asynch","TRI-0",10,0,"0","TRI"
"8DH5Q","asynch","TRI-0",11,0,"0","TRI"
"8DH5Q","asynch","TRI-0",12,0,"0","TRI"
"8DH5Q","asynch","TRI-0",13,0,"0","TRI"
"7LZSC","asynch","TRI-0",1,0,"0","TRI"
"7LZSC","asynch","TRI-0",2,0,"0","TRI"
"7LZSC","asynch","TRI-0",3,0,"0","TRI"
