"rt","condition","q","explicit","impasse","grid","mark","ixn","question","graph","datafile","colorClick","gwidth","gheight","relation","block","time_elapsed","subject","study","session","pool","mode","exp_id","sona_id","source","correct","discriminant","tri_score","orth_score","other_score","blank_score","answer","hovered","term"
72924,"121","3","1","2","1",1,1,"Which shift(s) begin when C ends?","triangular","acme_impasse",FALSE,600,600,"meets","item_scaffold",300732,"TAEHJ","SGC3A","wi22sona","sona","asynch","2218","40006","limitless-plains",FALSE,-0.0833333333333333,0,0,0,0,"O","2C C C C ","winter22"
16339,"121","4","1","2","1",1,1,"Which shift(s) end at 4 pm?","triangular","acme_impasse",FALSE,600,600,"endtime","item_scaffold",317336,"TAEHJ","SGC3A","wi22sona","sona","asynch","2218","40006","limitless-plains",FALSE,-0.0833333333333333,0,0,1,0,"D","05 PM04 PM04 PM","winter22"
19931,"121","5","1","2","1",1,1,"Coffee breaks happen halfway through a shift.</br> Which shift(s) share a break with I?","triangular","acme_impasse",FALSE,600,600,"midpoint","item_scaffold",337353,"TAEHJ","SGC3A","wi22sona","sona","asynch","2218","40006","limitless-plains",TRUE,1,1,0,0,0,"A","10C ","winter22"
11599,"121","6","1","1","1",1,1,"Which shift(s) are six hours long?","triangular","acme_main",FALSE,600,600,"duration","item_nondiscriminant",371298,"TAEHJ","SGC3A","wi22sona","sona","asynch","2218","40006","limitless-plains",TRUE,0,2,2,0,0,"E,G","","winter22"
29667,"121","7","1","1","1",1,1,"Which 2 shifts less than 5 hours long start at the same time?","triangular","acme_main",FALSE,600,600,"duration+starts","item_test",401338,"TAEHJ","SGC3A","wi22sona","sona","asynch","2218","40006","limitless-plains",FALSE,-1,0,2,0,0,"B,F","F F F F F F B B B F B B ","winter22"
65662,"121","8","1","1","1",1,1,"Which shift(s) under 7 hours long starts before B starts, and ends after X ends?","triangular","acme_main",FALSE,600,600,"duration+contained","item_test",467093,"TAEHJ","SGC3A","wi22sona","sona","asynch","2218","40006","limitless-plains",FALSE,-1,0,1,0,0,"E","08 AM09 AM10 AMG F G E G G G G G G G I I ","winter22"
33215,"121","9","1","1","1",1,1,"Which shift(s) begins before J begins and ends during B?","triangular","acme_main",FALSE,600,600,"starttime+before+endtime+during","item_nondiscriminant",500698,"TAEHJ","SGC3A","wi22sona","sona","asynch","2218","40006","limitless-plains",TRUE,0,1,1,0,0,"I","J J I 212 PMZ B 10 AM10 AM11 AM12 PM","winter22"
175085,"121","10","1","1","1",1,1,"Which shift(s) end at the same time as F?","triangular","acme_main",FALSE,600,600,"ends","item_test",675877,"TAEHJ","SGC3A","wi22sona","sona","asynch","2218","40006","limitless-plains",FALSE,-1,0,1,0,0,"X","B B F B 09 AM10 AMF F Z X B B 12 PMO F F F B F 03 PM03 PM03 PM03 PM03 PM03 PMF B O 03 PM10 AMO O 04 PM04 PMZ 04 PMF F F Z Z Z M ","winter22"
9039,"121","11","1","1","1",1,1,"Which shift(s) start at 12pm?","triangular","acme_main",FALSE,600,600,"starttime","item_test",685165,"TAEHJ","SGC3A","wi22sona","sona","asynch","2218","40006","limitless-plains",FALSE,-1,0,2,0,0,"B,F","12 PM01 PM12 PM","winter22"
10387,"121","12","1","1","1",1,1,"Which shift(s) start at the same time as F?","triangular","acme_main",FALSE,600,600,"starts","item_test",695640,"TAEHJ","SGC3A","wi22sona","sona","asynch","2218","40006","limitless-plains",FALSE,-1,0,1,0,0,"B","","winter22"
14312,"121","13","1","1","1",1,1,"Which 2 shifts end when Z begins?","triangular","acme_main",FALSE,600,600,"meets","item_nondiscriminant",710050,"TAEHJ","SGC3A","wi22sona","sona","asynch","2218","40006","limitless-plains",FALSE,-0.5,1,2,0,0,"F,X","B Z 04 PM","winter22"
38842,"121","14","1","1","1",1,1,"Which shift(s) end at 3pm?","triangular","acme_main",FALSE,600,600,"endtime","item_test",748981,"TAEHJ","SGC3A","wi22sona","sona","asynch","2218","40006","limitless-plains",FALSE,-1,0,1,0,0,"B","02 PM03 PMI O 03 PMM M M M X X X 02 PMX X X X E E E F M 01 PM12 PM02 PMC ","winter22"
109338,"121","15","1","1","1",1,1,"Coffee breaks happen halfway through a shift. </br>Which shifts share a break at 2pm?","triangular","acme_main",FALSE,600,600,"midpoint","item_test",858413,"TAEHJ","SGC3A","wi22sona","sona","asynch","2218","40006","limitless-plains",FALSE,-1,0,2,0,0,"E,F","11 AM01 PM02 PMP K A I E 11 AM11 AME E E E 11 AM12 PM12 PM01 PM02 PM03 PM03 PM04 PM05 PM04 PM02 PM02 PM02 PM02 PM02 PMF F F B B 12 PMB B F F F 12 PMM M X B B F F F I ","winter22"
12432,"111","1","1","1","1",1,1,"Which shift(s) start at 11 am?","triangular","acme_control",FALSE,600,600,"starttime","item_scaffold",61025,"EBSH0","SGC3A","wi22sona","sona","asynch","2218","38298","limitless-plains",FALSE,-1,0,1,0,0,"A","12 PM11 AMA A ","winter22"
8785,"111","2","1","1","1",1,1,"Which shift(s) start at the same time as D?","triangular","acme_control",FALSE,600,600,"starts","item_scaffold",69900,"EBSH0","SGC3A","wi22sona","sona","asynch","2218","38298","limitless-plains",FALSE,-1,0,1,0,0,"E","B ","winter22"
5899,"111","3","1","1","1",1,1,"Which shift(s) begin when C ends?","triangular","acme_control",FALSE,600,600,"meets","item_scaffold",75875,"EBSH0","SGC3A","wi22sona","sona","asynch","2218","38298","limitless-plains",FALSE,-0.0833333333333333,0,0,1,0,"C","A ","winter22"
9959,"111","4","1","1","1",1,1,"Which shift(s) end at 4 pm?","triangular","acme_control",FALSE,600,600,"endtime","item_scaffold",85915,"EBSH0","SGC3A","wi22sona","sona","asynch","2218","38298","limitless-plains",FALSE,-0.166666666666667,0,0,2,0,"D,E","12 PM01 PM06 PM05 PM04 PM04 PM","winter22"
11513,"111","5","1","1","1",1,1,"Coffee breaks happen halfway through a shift.</br> Which shift(s) share a break with I?","triangular","acme_control",FALSE,600,600,"midpoint","item_scaffold",97513,"EBSH0","SGC3A","wi22sona","sona","asynch","2218","38298","limitless-plains",TRUE,1,1,0,0,0,"O","O O ","winter22"
19226,"111","6","1","1","1",1,1,"Which shift(s) are six hours long?","triangular","acme_main",FALSE,600,600,"duration","item_nondiscriminant",138342,"EBSH0","SGC3A","wi22sona","sona","asynch","2218","38298","limitless-plains",TRUE,0,2,2,0,0,"E,G","09 AM10 AM11 AM","winter22"
20526,"111","7","1","1","1",1,1,"Which 2 shifts less than 5 hours long start at the same time?","triangular","acme_main",FALSE,600,600,"duration+starts","item_test",158953,"EBSH0","SGC3A","wi22sona","sona","asynch","2218","38298","limitless-plains",FALSE,-0.583333333333333,0,1,1,0,"F,Z","","winter22"
57622,"111","8","1","1","1",1,1,"Which shift(s) under 7 hours long starts before B starts, and ends after X ends?","triangular","acme_main",FALSE,600,600,"duration+contained","item_test",216657,"EBSH0","SGC3A","wi22sona","sona","asynch","2218","38298","limitless-plains",FALSE,-0.0833333333333333,0,0,1,0,"I","","winter22"
33451,"111","9","1","1","1",1,1,"Which shift(s) begins before J begins and ends during B?","triangular","acme_main",FALSE,600,600,"starttime+before+endtime+during","item_nondiscriminant",250192,"EBSH0","SGC3A","wi22sona","sona","asynch","2218","38298","limitless-plains",TRUE,0,1,1,0,0,"I","","winter22"
41218,"111","10","1","1","1",1,1,"Which shift(s) end at the same time as F?","triangular","acme_main",FALSE,600,600,"ends","item_test",291492,"EBSH0","SGC3A","wi22sona","sona","asynch","2218","38298","limitless-plains",FALSE,-1,0,1,0,0,"X","","winter22"
9770,"111","11","1","1","1",1,1,"Which shift(s) start at 12pm?","triangular","acme_main",FALSE,600,600,"starttime","item_test",301370,"EBSH0","SGC3A","wi22sona","sona","asynch","2218","38298","limitless-plains",FALSE,-1,0,2,0,0,"B,F","11","winter22"
113608,"111","12","1","1","1",1,1,"Which shift(s) start at the same time as F?","triangular","acme_main",FALSE,600,600,"starts","item_test",415060,"EBSH0","SGC3A","wi22sona","sona","asynch","2218","38298","limitless-plains",FALSE,-1,0,1,0,0,"B","","winter22"
133731,"111","13","1","1","1",1,1,"Which 2 shifts end when Z begins?","triangular","acme_main",FALSE,600,600,"meets","item_nondiscriminant",549022,"EBSH0","SGC3A","wi22sona","sona","asynch","2218","38298","limitless-plains",FALSE,-0.5,1,2,0,0,"F,X","","winter22"
61743,"111","14","1","1","1",1,1,"Which shift(s) end at 3pm?","triangular","acme_main",FALSE,600,600,"endtime","item_test",611001,"EBSH0","SGC3A","wi22sona","sona","asynch","2218","38298","limitless-plains",FALSE,0.916666666666667,1,0,1,0,"F,X","12 PM01 PM02 PM03 PM03 PM603 PM03 PM","winter22"
33525,"111","15","1","1","1",1,1,"Coffee breaks happen halfway through a shift. </br>Which shifts share a break at 2pm?","triangular","acme_main",FALSE,600,600,"midpoint","item_test",644758,"EBSH0","SGC3A","wi22sona","sona","asynch","2218","38298","limitless-plains",FALSE,-0.583333333333333,0,1,1,0,"E,I","","winter22"
23117,"111","1","1","1","1",1,1,"Which shift(s) start at 11 am?","triangular","acme_control",FALSE,600,600,"starttime","item_scaffold",141573,"RDYS7","SGC3A","wi22sona","sona","asynch","2218","42526","limitless-plains",FALSE,-1,0,1,0,0,"A","1Z Z ","winter22"
11221,"111","2","1","1","1",1,1,"Which shift(s) start at the same time as D?","triangular","acme_control",FALSE,600,600,"starts","item_scaffold",152897,"RDYS7","SGC3A","wi22sona","sona","asynch","2218","42526","limitless-plains",FALSE,-1,0,1,0,0,"E","","winter22"
36827,"111","3","1","1","1",1,1,"Which shift(s) begin when C ends?","triangular","acme_control",FALSE,600,600,"meets","item_scaffold",189819,"RDYS7","SGC3A","wi22sona","sona","asynch","2218","42526","limitless-plains",FALSE,-0.166666666666667,0,0,2,0,"O,J","","winter22"
11311,"111","4","1","1","1",1,1,"Which shift(s) end at 4 pm?","triangular","acme_control",FALSE,600,600,"endtime","item_scaffold",201230,"RDYS7","SGC3A","wi22sona","sona","asynch","2218","42526","limitless-plains",FALSE,-0.0833333333333333,0,0,1,0,"B","","winter22"
21532,"111","5","1","1","1",1,1,"Coffee breaks happen halfway through a shift.</br> Which shift(s) share a break with I?","triangular","acme_control",FALSE,600,600,"midpoint","item_scaffold",222872,"RDYS7","SGC3A","wi22sona","sona","asynch","2218","42526","limitless-plains",FALSE,-0.0833333333333333,0,0,1,0,"X","","winter22"
13347,"111","6","1","1","1",1,1,"Which shift(s) are six hours long?","triangular","acme_main",FALSE,600,600,"duration","item_nondiscriminant",244326,"RDYS7","SGC3A","wi22sona","sona","asynch","2218","42526","limitless-plains",TRUE,0,2,2,0,0,"E,G","","winter22"
22480,"111","7","1","1","1",1,1,"Which 2 shifts less than 5 hours long start at the same time?","triangular","acme_main",FALSE,600,600,"duration+starts","item_test",266905,"RDYS7","SGC3A","wi22sona","sona","asynch","2218","42526","limitless-plains",TRUE,1,2,0,0,0,"O,X","","winter22"
55031,"111","8","1","1","1",1,1,"Which shift(s) under 7 hours long starts before B starts, and ends after X ends?","triangular","acme_main",FALSE,600,600,"duration+contained","item_test",322032,"RDYS7","SGC3A","wi22sona","sona","asynch","2218","42526","limitless-plains",FALSE,0.833333333333333,1,0,2,0,"C,G,M","","winter22"
47742,"111","9","1","1","1",1,1,"Which shift(s) begins before J begins and ends during B?","triangular","acme_main",FALSE,600,600,"starttime+before+endtime+during","item_nondiscriminant",369875,"RDYS7","SGC3A","wi22sona","sona","asynch","2218","42526","limitless-plains",TRUE,0,1,1,0,0,"I","J J I I E E I ","winter22"
63374,"111","10","1","1","1",1,1,"Which shift(s) end at the same time as F?","triangular","acme_main",FALSE,600,600,"ends","item_test",433347,"RDYS7","SGC3A","wi22sona","sona","asynch","2218","42526","limitless-plains",FALSE,-1,0,1,0,0,"X","08 AM05 PMF F F G G G F F F Z Z Z Z ","winter22"
10353,"111","11","1","1","1",1,1,"Which shift(s) start at 12pm?","triangular","acme_main",FALSE,600,600,"starttime","item_test",443987,"RDYS7","SGC3A","wi22sona","sona","asynch","2218","42526","limitless-plains",TRUE,1,2,0,0,0,"L,M","M ","winter22"
12171,"111","12","1","1","1",1,1,"Which shift(s) start at the same time as F?","triangular","acme_main",FALSE,600,600,"starts","item_test",456258,"RDYS7","SGC3A","wi22sona","sona","asynch","2218","42526","limitless-plains",TRUE,1,1,0,0,0,"G","A F ","winter22"
34369,"111","13","1","1","1",1,1,"Which 2 shifts end when Z begins?","triangular","acme_main",FALSE,600,600,"meets","item_nondiscriminant",490732,"RDYS7","SGC3A","wi22sona","sona","asynch","2218","42526","limitless-plains",TRUE,0.5,2,1,0,0,"E,F","Z Z N Z ","winter22"
136363,"111","14","1","1","1",1,1,"Which shift(s) end at 3pm?","triangular","acme_main",FALSE,600,600,"endtime","item_test",627192,"RDYS7","SGC3A","wi22sona","sona","asynch","2218","42526","limitless-plains",FALSE,-1,0,1,0,0,"B","G 01 PM03 PM04 PM03 PMX G 01 PME E F F B B X 02 PMF M N Z Z H O O O O O X X B 12 PMM M F F F F F E J E 11 AMJ G A A G G 03 PMX 03 PMO O O O B I I I F F F F C C 5","winter22"
87987,"111","15","1","1","1",1,1,"Coffee breaks happen halfway through a shift. </br>Which shifts share a break at 2pm?","triangular","acme_main",FALSE,600,600,"midpoint","item_test",715461,"RDYS7","SGC3A","wi22sona","sona","asynch","2218","42526","limitless-plains",FALSE,-0.5,0,1,0,0,"F","02 PM01 PM","winter22"
14898,"121","1","1","2","1",1,1,"Which shift(s) start at 11 am?","triangular","acme_impasse",FALSE,600,600,"starttime","item_scaffold",59708,"DMJ14","SGC3A","wi22sona","sona","asynch","2218","35743","limitless-plains",FALSE,-0.0833333333333333,0,0,1,0,"X","6K 06 PM04 PM11 AM10 AM","winter22"
6591,"121","2","1","2","1",1,1,"Which shift(s) start at the same time as D?","triangular","acme_impasse",FALSE,600,600,"starts","item_scaffold",66408,"DMJ14","SGC3A","wi22sona","sona","asynch","2218","35743","limitless-plains",FALSE,-0.0833333333333333,0,0,0,0,"J","D ","winter22"
12381,"121","3","1","2","1",1,1,"Which shift(s) begin when C ends?","triangular","acme_impasse",FALSE,600,600,"meets","item_scaffold",78902,"DMJ14","SGC3A","wi22sona","sona","asynch","2218","35743","limitless-plains",FALSE,-0.0833333333333333,0,0,0,0,"O","","winter22"
17378,"121","4","1","2","1",1,1,"Which shift(s) end at 4 pm?","triangular","acme_impasse",FALSE,600,600,"endtime","item_scaffold",96382,"DMJ14","SGC3A","wi22sona","sona","asynch","2218","35743","limitless-plains",FALSE,-0.333333333333333,0,0,4,0,"D,E,G,B","","winter22"
9204,"121","5","1","2","1",1,1,"Coffee breaks happen halfway through a shift.</br> Which shift(s) share a break with I?","triangular","acme_impasse",FALSE,600,600,"midpoint","item_scaffold",105697,"DMJ14","SGC3A","wi22sona","sona","asynch","2218","35743","limitless-plains",TRUE,1,1,0,0,0,"A","","winter22"
12077,"121","6","1","1","1",1,1,"Which shift(s) are six hours long?","triangular","acme_main",FALSE,600,600,"duration","item_nondiscriminant",120238,"DMJ14","SGC3A","wi22sona","sona","asynch","2218","35743","limitless-plains",TRUE,0,2,2,0,0,"E,G","E ","winter22"
4025,"121","7","1","1","1",1,1,"Which 2 shifts less than 5 hours long start at the same time?","triangular","acme_main",FALSE,600,600,"duration+starts","item_test",124365,"DMJ14","SGC3A","wi22sona","sona","asynch","2218","35743","limitless-plains",FALSE,-0.166666666666667,0,0,2,0,"G,K","","winter22"
3625,"121","8","1","1","1",1,1,"Which shift(s) under 7 hours long starts before B starts, and ends after X ends?","triangular","acme_main",FALSE,600,600,"duration+contained","item_test",128098,"DMJ14","SGC3A","wi22sona","sona","asynch","2218","35743","limitless-plains",FALSE,0.916666666666667,1,0,1,0,"F,G","","winter22"
16210,"121","9","1","1","1",1,1,"Which shift(s) begins before J begins and ends during B?","triangular","acme_main",FALSE,600,600,"starttime+before+endtime+during","item_nondiscriminant",144410,"DMJ14","SGC3A","wi22sona","sona","asynch","2218","35743","limitless-plains",FALSE,-0.0833333333333333,0,0,1,0,"E","","winter22"
11613,"121","10","1","1","1",1,1,"Which shift(s) end at the same time as F?","triangular","acme_main",FALSE,600,600,"ends","item_test",156126,"DMJ14","SGC3A","wi22sona","sona","asynch","2218","35743","limitless-plains",FALSE,-0.0833333333333333,0,0,1,0,"B","","winter22"
10851,"121","11","1","1","1",1,1,"Which shift(s) start at 12pm?","triangular","acme_main",FALSE,600,600,"starttime","item_test",167080,"DMJ14","SGC3A","wi22sona","sona","asynch","2218","35743","limitless-plains",FALSE,-1,0,2,0,0,"B,F","","winter22"
4543,"121","12","1","1","1",1,1,"Which shift(s) start at the same time as F?","triangular","acme_main",FALSE,600,600,"starts","item_test",171725,"DMJ14","SGC3A","wi22sona","sona","asynch","2218","35743","limitless-plains",FALSE,-1,0,1,0,0,"B","","winter22"
13702,"121","13","1","1","1",1,1,"Which 2 shifts end when Z begins?","triangular","acme_main",FALSE,600,600,"meets","item_nondiscriminant",185529,"DMJ14","SGC3A","wi22sona","sona","asynch","2218","35743","limitless-plains",FALSE,0,0,0,0,1,"","Z Z Z H ","winter22"
7145,"121","14","1","1","1",1,1,"Which shift(s) end at 3pm?","triangular","acme_main",FALSE,600,600,"endtime","item_test",192779,"DMJ14","SGC3A","wi22sona","sona","asynch","2218","35743","limitless-plains",FALSE,0,0,0,0,1,"","","winter22"
10699,"121","15","1","1","1",1,1,"Coffee breaks happen halfway through a shift. </br>Which shifts share a break at 2pm?","triangular","acme_main",FALSE,600,600,"midpoint","item_test",203580,"DMJ14","SGC3A","wi22sona","sona","asynch","2218","35743","limitless-plains",FALSE,0.416666666666667,1,0,1,0,"J,X","","winter22"
17750,"111","1","1","1","1",1,1,"Which shift(s) start at 11 am?","triangular","acme_control",FALSE,600,600,"starttime","item_scaffold",64314,"19SNU","SGC3A","wi22sona","sona","asynch","2218","31040","limitless-plains",FALSE,-1,0,1,0,0,"A","11 AM11 AMA C A ","winter22"
11440,"111","2","1","1","1",1,1,"Which shift(s) start at the same time as D?","triangular","acme_control",FALSE,600,600,"starts","item_scaffold",75849,"19SNU","SGC3A","wi22sona","sona","asynch","2218","31040","limitless-plains",FALSE,-1,0,1,0,0,"E","","winter22"
16147,"111","3","1","1","1",1,1,"Which shift(s) begin when C ends?","triangular","acme_control",FALSE,600,600,"meets","item_scaffold",92090,"19SNU","SGC3A","wi22sona","sona","asynch","2218","31040","limitless-plains",FALSE,-1,0,1,0,0,"Z","C C C C C C C Z Z Z Z ","winter22"
49681,"111","4","1","1","1",1,1,"Which shift(s) end at 4 pm?","triangular","acme_control",FALSE,600,600,"endtime","item_scaffold",141906,"19SNU","SGC3A","wi22sona","sona","asynch","2218","31040","limitless-plains",FALSE,-1,0,1,0,0,"U","02 PM03 PM03 PM02 PM01 PMC A Z Z O O O H H H H U U U U U K J ","winter22"
64707,"111","5","1","1","1",1,1,"Coffee breaks happen halfway through a shift.</br> Which shift(s) share a break with I?","triangular","acme_control",FALSE,600,600,"midpoint","item_scaffold",206706,"19SNU","SGC3A","wi22sona","sona","asynch","2218","31040","limitless-plains",FALSE,-1,0,1,0,0,"U","Z I O O O I O I O O O I 03 PM02 PM01 PM12 PM01 PM02 PM03 PMH I U A A U 01 PMF U F F Z F ","winter22"
